Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Fwd IAT Mean,Bwd IAT Mean,Packet Length Mean,Label
-0.3689303950745124,-0.2635371875489426,-1.1959970414364223,0.5909090582442145,-0.009688810298167753,0.09182382440015593,0.22263456686790004,-0.05412875617756478,-0.004298958601416896,-0.00899050648024592,1
0.06345014394274046,-0.2635371875489426,0.448244545151391,0.786275339168878,-0.018241566536455145,-0.020086285187764168,-0.014568793610837766,-0.5199916134854196,0.0018796240796811485,0.014748041268432772,1
0.4836564701915844,1.8042320360598656,1.2110999211951337,0.7468289261715915,-0.00446696360428831,0.015631974010528526,0.014557966295124762,0.7318287743395157,0.0020539115701636735,-0.008061982308470064,0
0.6346063798999083,-0.2635371875489426,0.6861248987109414,-0.7815546422965295,-0.02965924940437115,-0.0038379744756762793,-0.008905308054332964,-1.1353765627178092,0.008228712714079696,0.068712383869137,0
0.4555455476583115,0.7703474242554615,1.2950847440275735,-1.3216380059256245,-0.008145549702142037,0.0011487036533315545,0.006443764089260757,0.7015410219751846,0.0014193981337783169,-0.012956534257789181,0
1.192216400396687,2.8381166478642696,2.812541600618212,0.5810312583337348,-0.008554542796150071,0.011992457442742497,0.016453111148416324,0.6874015975857402,0.0013789400824658566,-0.009363943472117957,0
0.628533656297548,-0.2635371875489426,0.6515533904858147,-0.23469847695894394,-0.0016786177397453245,0.00516378230945508,-0.009176169519821665,-1.128833584684,0.008649193587182696,-0.020860128068778846,1
1.2084960812815295,0.7703474242554615,0.8658764440646608,0.1481751703733,0.0008059665319824727,0.009426344122030464,-0.002889173731460671,1.5127979018580002,0.012943061379175603,-0.0044598448899267635,0
0.39267137753450804,-0.2635371875489426,-1.0324976389978466,-0.10695939816822977,-0.014245901650178801,0.0026988241263275186,-0.026849564649797885,-0.8747068023698981,-0.017295155751043168,-0.011187595686677812,1
-0.43909774528741935,-0.2635371875489426,-0.5533477942536381,-0.2548211656123245,-0.04466400019734505,-0.016002719818734284,0.06445924080223261,0.021472153923991405,0.0007865658159849051,-0.013551912370831603,1
0.6397346759575038,1.8042320360598656,0.9738309382425734,1.7959820764145553,-0.0008837792759047785,0.020027612892151065,0.008994725418627343,0.8999932321267635,0.005150481584134338,-0.005128148258364092,0
-1.5344250168479967,-0.2635371875489426,-1.2685919518460658,0.19937511464485377,-0.012627736864269663,0.005896078273914918,0.0037758813023948882,1.201618451849917,0.01110240669558294,-0.010494438049154347,1
-0.05287421867266066,-0.2635371875489426,0.45696263355793004,-0.8908026111941796,0.012802018745350816,0.034382147529817345,-0.017217539340370992,-0.39465942331401266,-0.0003937464531218866,-0.03526556361609331,1
0.07243223928515789,-0.2635371875489426,-0.11558199042004781,-0.9846846026823725,-0.09224609946253982,-0.0049376276580729555,-0.025129129849562715,-0.5296692567261186,0.030885400748130322,-0.007992698409466835,0
0.3450488984750984,0.7703474242554615,1.609118577540912,-0.501736723401063,-0.009583154503121426,0.004817057486135891,0.012402132205465145,0.5824878267771901,-0.00048584395880898985,-0.011338869772186067,0
-2.159462785170883,-0.2635371875489426,-0.6728241345728461,0.708361599987554,-0.007362016906730346,0.007355296881971735,-0.002597601190143264,1.875057365955637,0.05460031652866931,-0.007391600119270808,1
0.6622815962275094,0.7703474242554615,1.6448061419319528,0.39184942613187784,-0.0171459432993798,0.002419693586947218,0.005916620709352346,0.9242861217289439,0.001665215837649747,-0.012379727042759303,0
0.20157928497022062,-0.2635371875489426,0.19463673551588642,-0.9896221735944336,0.014035109497536441,0.01566421654092117,-0.016444270873996542,-0.6688170820479024,0.009949534847956756,-0.021610101614894656,1
-1.1839912646452149,-1.2974217993533468,-0.7945110772260231,-0.23723293575491855,-0.017849471672357894,0.005892675203665247,0.013158648918981749,0.351796866819591,0.01671051843955498,-0.010999350540129271,1
-1.774844953205719,-0.2635371875489426,-1.0643407839432075,-0.3676806079488491,-0.02675850914100979,0.0007933752901557677,0.0008042558749073391,1.4606558237907292,0.019218220083348482,-0.01405006958176753,1
-0.19734822780693487,0.7703474242554615,1.7297678845623878,0.07368287920919704,-0.01395124554790319,-0.00047878522039875693,0.12204163283867855,-0.0019109891816263365,-0.0044355317941771775,-0.011878064592901137,0
0.44047251366576634,0.7703474242554615,0.2590168580175251,-0.677021879546755,0.012214122745705143,0.009974324302653855,-0.003255526127334734,0.6853007751314543,0.014276850614298349,-0.003164239829337576,1
-0.37311742712979257,-0.2635371875489426,-0.3763957055799687,-1.434706622076374,-0.14580057131790164,-0.15280877130049006,0.11799322438706301,-0.04961749227714542,0.0022092284023204197,-0.020292487835603494,1
0.23622199992103393,-0.2635371875489426,0.15092800923460564,-1.484698916558666,0.03089341383904864,0.023442219373924555,-0.01650108186606855,-0.706142430243658,0.012710831949687052,-0.028095033948746104,0
-0.41403951402794376,-1.2974217993533468,-1.5316898697882577,0.37798454378171314,-0.007845972776938007,0.09722732925866065,0.21742867636334084,-0.06299044454623598,-0.004055681395275655,-0.008762505427929022,1
0.11726655083104863,-0.2635371875489426,-0.48532962859229956,-1.0594007053889523,-0.08784755606599517,0.025841836091739616,-0.029627187869372854,-0.5779754097497305,-0.03013677154318123,-0.01878246425486273,1
-0.06769551950948406,-1.2974217993533468,-1.5723666619837509,1.0850535403946409,-0.014045861255746559,-0.0497024118566227,-0.1098882120604084,-0.24957238838731555,-0.0076246665691514955,-0.007968677610158136,0
